0.03	6	27	4.6	0.0450277248089203	2.8	0.088565112138884	1.83	4.73	2.53	2.63	1.03	49
0.03	6	27	4.6	0.0450277248089203	2.8	0.088565112138884	3.03	3.13	3.33	2.43	1.63	31
0.03	6	27	4.6	0.0450277248089203	2.8	0.088565112138884	5.53	3.93	1.43	2.03	4.53	51
0.03	6	27	4.6	0.0450277248089203	2.8	0.088565112138884	3.43	1.23	3.43	3.73	1.33	20
0.04	7	51	4.7	0.784904469457076	3.8	1.08079949615152	3.44	3.04	3.04	3.94	4.44	53
0.04	7	51	4.7	0.784904469457076	3.8	1.08079949615152	1.84	3.74	3.54	4.04	3.14	47
0.04	7	51	4.7	0.784904469457076	3.8	1.08079949615152	1.64	2.74	1.44	4.74	2.24	50
0.04	7	51	4.7	0.784904469457076	3.8	1.08079949615152	2.74	3.94	3.54	2.84	2.84	19
0.04	7	51	4.7	0.784904469457076	3.8	1.08079949615152	3.84	2.24	2.34	1.24	2.54	18
0.04	7	51	4.7	0.784904469457076	3.8	1.08079949615152	3.64	2.64	4.04	3.14	2.04	25
0.04	7	51	4.7	0.784904469457076	3.8	1.08079949615152	2.44	3.84	3.54	3.04	3.64	19
0.04	7	51	4.7	0.784904469457076	3.8	1.08079949615152	2.04	4.14	3.84	2.54	4.84	23
0.04	7	51	4.7	0.784904469457076	3.8	1.08079949615152	3.64	1.04	3.04	3.84	2.24	44
0	8	70	3.4	1.66794193658814	1.3	0.630754115650567	4	3.7	2.5	4.5	2.7	53
0	8	70	3.4	1.66794193658814	1.3	0.630754115650567	2.5	4.8	4	1.8	4.5	46
0	8	70	3.4	1.66794193658814	1.3	0.630754115650567	2.1	3.4	2.9	3.4	2.2	26
0	8	70	3.4	1.66794193658814	1.3	0.630754115650567	2.8	2.7	2.3	2.6	4.2	51
0	8	70	3.4	1.66794193658814	1.3	0.630754115650567	2.6	1.7	2.3	2.7	4.2	20
0	8	70	3.4	1.66794193658814	1.3	0.630754115650567	3.4	2.1	2.9	3.3	2.5	45
0	8	70	3.4	1.66794193658814	1.3	0.630754115650567	2.2	4.1	3.6	4.1	2.5	58
0	8	70	3.4	1.66794193658814	1.3	0.630754115650567	1.9	2.6	4.8	1.5	3.6	59
0	8	70	3.4	1.66794193658814	1.3	0.630754115650567	3.6	3.3	4.4	4.9	4.4	21
-0.25	9	53	2.6	0.380226520287762	2.4	0.113639895506141	2.15	3.85	2.95	0.55	3.55	70
-0.25	9	53	2.6	0.380226520287762	2.4	0.113639895506141	3.75	0.55	3.45	5.45	2.95	64
-0.25	9	53	2.6	0.380226520287762	2.4	0.113639895506141	2.95	4.15	3.55	2.25	3.05	30
-0.25	9	53	2.6	0.380226520287762	2.4	0.113639895506141	3.35	2.45	3.45	5.05	2.45	41
-0.25	9	53	2.6	0.380226520287762	2.4	0.113639895506141	1.95	3.35	5.15	2.65	2.45	41
-0.25	9	53	2.6	0.380226520287762	2.4	0.113639895506141	3.85	3.05	3.25	4.35	3.15	19
-0.25	9	53	2.6	0.380226520287762	2.4	0.113639895506141	4.45	2.45	2.85	2.95	2.55	39
0.26	10	48	1.6	0.918996609060766	3.7	1.5329020028906	3.96	3.66	3.46	4.56	2.76	68
0.26	10	48	1.6	0.918996609060766	3.7	1.5329020028906	4.06	1.56	4.16	3.26	2.16	44
-0.02	11	73	4.7	0.575346962608392	2.3	0.52111731755252	3.28	4.88	2.48	2.08	2.38	41
-0.02	11	73	4.7	0.575346962608392	2.3	0.52111731755252	3.48	1.58	5.18	4.08	1.08	32
-0.02	11	73	4.7	0.575346962608392	2.3	0.52111731755252	2.68	2.68	2.38	3.98	3.98	45
-0.02	11	73	4.7	0.575346962608392	2.3	0.52111731755252	2.48	2.68	2.38	1.18	1.08	53
0.07	12	48	2.2	0.607964322225033	4.3	0.489870453138474	1.47	4.57	2.67	1.67	2.67	30
0.07	12	48	2.2	0.607964322225033	4.3	0.489870453138474	3.37	3.27	1.97	3.17	3.47	18
0.07	12	48	2.2	0.607964322225033	4.3	0.489870453138474	3.07	1.67	3.87	3.67	2.47	19
0.07	12	48	2.2	0.607964322225033	4.3	0.489870453138474	3.37	1.97	1.17	5.47	2.77	21
0.03	13	59	1.2	1.61788270828916	1.9	0.0471544327615272	3.73	3.43	4.03	1.83	4.53	20
0.03	13	59	1.2	1.61788270828916	1.9	0.0471544327615272	2.03	4.33	4.63	3.13	1.33	33
0.03	13	59	1.2	1.61788270828916	1.9	0.0471544327615272	4.23	2.23	4.53	2.93	4.13	53
0.03	13	59	1.2	1.61788270828916	1.9	0.0471544327615272	2.93	3.83	4.23	2.93	4.43	60
0.1	14	54	4.8	0.0555619655245394	3	1.30019867766682	2.9	3.2	4.1	3.1	1.6	38
0.1	14	54	4.8	0.0555619655245394	3	1.30019867766682	3.1	3.8	2.1	1.9	5	71
0.1	14	54	4.8	0.0555619655245394	3	1.30019867766682	1.1	3.4	5.6	1.7	3.3	62
0.1	14	54	4.8	0.0555619655245394	3	1.30019867766682	2.4	2.6	2.5	2.9	1.1	61
0.1	14	54	4.8	0.0555619655245394	3	1.30019867766682	3.6	3.9	1.4	5.6	1.6	52
0.1	14	54	4.8	0.0555619655245394	3	1.30019867766682	2.8	4.8	2.9	1.2	1.1	70
0.1	14	54	4.8	0.0555619655245394	3	1.30019867766682	2.6	3.1	3.2	4	4.4	45
0.1	14	54	4.8	0.0555619655245394	3	1.30019867766682	5.5	3.3	4.7	2.9	4.2	66
0.1	14	54	4.8	0.0555619655245394	3	1.30019867766682	3	2.9	3.9	4.5	4.8	40
0.08	15	30	3.9	0.519407203943462	2.1	2.29307897383109	4.08	5.28	3.48	2.48	3.58	70
0.08	15	30	3.9	0.519407203943462	2.1	2.29307897383109	1.08	2.98	3.38	2.58	1.58	38
0.08	15	30	3.9	0.519407203943462	2.1	2.29307897383109	2.78	4.48	3.08	2.38	1.38	55
-0.02	16	70	1.6	0.301153362166714	1.8	1.54758105898377	2.38	3.28	2.58	3.18	3.38	46
0.04	17	37	3.2	0.105676194148943	4.8	0.133150964328944	2.14	2.14	2.94	1.74	2.44	32
0.04	17	37	3.2	0.105676194148943	4.8	0.133150964328944	3.34	3.14	3.04	3.14	2.04	58
0.04	17	37	3.2	0.105676194148943	4.8	0.133150964328944	4.84	1.04	3.34	3.24	1.24	71
0.04	17	37	3.2	0.105676194148943	4.8	0.133150964328944	3.94	3.44	3.64	3.14	4.14	48
0.04	17	37	3.2	0.105676194148943	4.8	0.133150964328944	2.14	4.24	4.44	2.14	1.84	39
0.04	17	37	3.2	0.105676194148943	4.8	0.133150964328944	3.54	4.44	3.04	2.44	2.64	63
0.04	17	37	3.2	0.105676194148943	4.8	0.133150964328944	3.14	1.24	3.24	2.44	2.34	24
0.04	17	37	3.2	0.105676194148943	4.8	0.133150964328944	3.14	3.44	5.54	2.64	3.44	47
0.04	17	37	3.2	0.105676194148943	4.8	0.133150964328944	3.34	4.44	3.34	4.24	3.24	42
0.04	17	37	3.2	0.105676194148943	4.8	0.133150964328944	5.84	2.14	3.04	4.54	5.04	33
-0.09	18	27	4.8	0.640706008305376	2.3	1.75652739555764	4.11	2.61	3.51	3.81	3.51	54
-0.09	18	27	4.8	0.640706008305376	2.3	1.75652739555764	2.81	3.01	2.41	2.01	1.51	25
-0.09	18	27	4.8	0.640706008305376	2.3	1.75652739555764	3.41	2.61	3.41	2.31	2.21	40
-0.09	18	27	4.8	0.640706008305376	2.3	1.75652739555764	3.21	1.51	3.91	2.21	4.71	42
-0.09	18	27	4.8	0.640706008305376	2.3	1.75652739555764	2.71	4.71	3.41	2.41	1.71	52
-0.09	18	27	4.8	0.640706008305376	2.3	1.75652739555764	2.91	2.81	2.41	1.41	3.91	32
-0.09	18	27	4.8	0.640706008305376	2.3	1.75652739555764	1.81	1.31	3.61	2.91	2.71	43
-0.09	18	27	4.8	0.640706008305376	2.3	1.75652739555764	3.81	1.71	2.11	4.31	1.51	27
-0.09	18	27	4.8	0.640706008305376	2.3	1.75652739555764	1.81	3.91	2.91	2.71	1.71	64
0.09	19	41	3.3	0.849704346033582	2.9	0.388779864071744	1.79	2.29	4.19	2.39	3.79	49
0.09	19	41	3.3	0.849704346033582	2.9	0.388779864071744	3.09	2.89	3.09	5.69	3.39	49
0.09	19	41	3.3	0.849704346033582	2.9	0.388779864071744	3.29	2.79	5.19	5.59	2.79	50
0.09	19	41	3.3	0.849704346033582	2.9	0.388779864071744	2.19	0.79	3.89	1.89	3.99	30
-0.05	20	73	2.6	1.02412879060491	1.1	0.0892072230732945	4.55	1.55	0.75	2.05	1.05	52
-0.05	20	73	2.6	1.02412879060491	1.1	0.0892072230732945	3.85	1.85	2.25	3.75	2.15	37
-0.05	20	73	2.6	1.02412879060491	1.1	0.0892072230732945	1.95	2.05	4.55	1.55	3.95	41
-0.05	20	73	2.6	1.02412879060491	1.1	0.0892072230732945	3.55	3.65	4.25	3.25	4.75	70
-0.05	20	73	2.6	1.02412879060491	1.1	0.0892072230732945	4.65	2.95	2.45	5.45	2.65	55
-0.05	20	73	2.6	1.02412879060491	1.1	0.0892072230732945	1.85	4.15	3.75	2.15	3.05	57
-0.05	20	73	2.6	1.02412879060491	1.1	0.0892072230732945	2.65	3.95	2.75	2.35	1.25	27
0.24	21	69	3.6	0.117646597100126	3.2	0.845013004067436	3.94	3.64	2.34	2.24	4.54	56
0.24	21	69	3.6	0.117646597100126	3.2	0.845013004067436	2.74	2.54	3.44	2.94	2.14	50
0.24	21	69	3.6	0.117646597100126	3.2	0.845013004067436	3.54	1.24	4.04	3.84	2.84	72
0.24	21	69	3.6	0.117646597100126	3.2	0.845013004067436	2.84	3.24	3.14	4.84	5.14	20
0.24	21	69	3.6	0.117646597100126	3.2	0.845013004067436	0.94	5.04	2.54	1.84	1.74	71
0.24	21	69	3.6	0.117646597100126	3.2	0.845013004067436	4.24	2.84	1.64	3.14	3.74	58
-0.17	22	60	2.3	0.947474614184802	3.6	0.962527968484271	1.73	3.43	3.13	1.73	4.53	59
-0.17	22	60	2.3	0.947474614184802	3.6	0.962527968484271	3.83	3.03	2.43	4.03	4.33	36
-0.17	22	60	2.3	0.947474614184802	3.6	0.962527968484271	2.43	3.83	1.83	3.53	2.53	31
-0.17	22	60	2.3	0.947474614184802	3.6	0.962527968484271	1.03	3.53	3.03	2.33	3.93	51
-0.17	22	60	2.3	0.947474614184802	3.6	0.962527968484271	4.53	2.33	1.53	2.93	2.03	36
-0.17	22	60	2.3	0.947474614184802	3.6	0.962527968484271	0.73	3.93	2.93	3.83	2.03	21
-0.17	22	60	2.3	0.947474614184802	3.6	0.962527968484271	2.93	3.73	2.43	1.03	4.83	71
-0.17	22	60	2.3	0.947474614184802	3.6	0.962527968484271	3.83	1.83	3.83	2.43	4.73	55
-0.17	22	60	2.3	0.947474614184802	3.6	0.962527968484271	2.03	1.73	5.33	1.23	2.73	65
-0.05	23	57	2.2	0.490557443700668	3.4	0.684309429416465	2.05	4.15	2.35	4.35	1.15	66
-0.05	23	57	2.2	0.490557443700668	3.4	0.684309429416465	1.15	2.55	1.15	2.65	2.35	38
0.08	24	75	1.9	0.256092192198247	2.3	1.39527434979947	3.28	2.98	1.88	3.58	2.88	20
0.08	24	75	1.9	0.256092192198247	2.3	1.39527434979947	3.48	2.08	2.18	3.98	2.98	31
0.08	24	75	1.9	0.256092192198247	2.3	1.39527434979947	2.98	3.78	3.68	1.78	4.18	30
0.08	24	75	1.9	0.256092192198247	2.3	1.39527434979947	2.68	3.18	2.68	4.38	4.38	41
0.08	24	75	1.9	0.256092192198247	2.3	1.39527434979947	2.18	4.58	3.08	3.18	2.18	48
0.08	24	75	1.9	0.256092192198247	2.3	1.39527434979947	4.48	2.88	2.78	4.58	3.98	57
0.08	24	75	1.9	0.256092192198247	2.3	1.39527434979947	2.48	2.88	2.58	2.18	3.08	31
0.08	24	75	1.9	0.256092192198247	2.3	1.39527434979947	3.48	3.28	1.08	3.48	1.38	66
0.05	25	58	2.5	1.84386200523221	4.6	0.849643045633355	2.35	3.35	2.45	1.85	2.05	53
0.05	25	58	2.5	1.84386200523221	4.6	0.849643045633355	3.75	2.15	3.65	3.05	1.25	32
0.05	25	58	2.5	1.84386200523221	4.6	0.849643045633355	4.25	2.95	4.05	3.95	2.45	53
0.05	25	58	2.5	1.84386200523221	4.6	0.849643045633355	1.95	2.65	2.25	0.95	3.35	42
0.05	25	58	2.5	1.84386200523221	4.6	0.849643045633355	2.25	4.65	4.35	1.35	4.25	29
0.05	25	58	2.5	1.84386200523221	4.6	0.849643045633355	4.35	2.15	2.65	2.35	2.45	51
0.05	25	58	2.5	1.84386200523221	4.6	0.849643045633355	0.55	3.85	3.55	1.05	1.55	71
0.05	25	58	2.5	1.84386200523221	4.6	0.849643045633355	2.75	3.65	3.25	3.35	4.15	29
0.05	25	58	2.5	1.84386200523221	4.6	0.849643045633355	4.95	2.05	2.65	2.65	4.55	41
0.05	25	58	2.5	1.84386200523221	4.6	0.849643045633355	4.65	3.75	3.45	1.25	5.05	36
-0.06	26	60	4.9	0.651949901695459	3.5	0.446557216427222	1.74	2.24	3.34	2.24	4.04	25
-0.06	26	60	4.9	0.651949901695459	3.5	0.446557216427222	1.14	2.84	3.64	1.54	4.54	31
-0.06	26	60	4.9	0.651949901695459	3.5	0.446557216427222	2.24	2.54	2.34	3.24	3.04	57
-0.06	26	60	4.9	0.651949901695459	3.5	0.446557216427222	3.14	2.34	4.34	2.44	1.54	52
-0.06	26	60	4.9	0.651949901695459	3.5	0.446557216427222	3.04	1.94	3.94	2.84	2.04	42
-0.1	27	52	1.6	0.235386572284857	2.2	0.174802700161256	3.1	3.5	2.5	3.9	4.6	45
-0.1	27	52	1.6	0.235386572284857	2.2	0.174802700161256	3.7	2.5	2.9	3.5	1.3	60
0.01	28	55	1.4	0.0779608495637108	2.6	0.0745511771737346	1.71	3.41	4.11	1.71	4.11	25
0.01	28	55	1.4	0.0779608495637108	2.6	0.0745511771737346	3.81	2.01	3.01	3.41	4.31	27
0.01	28	55	1.4	0.0779608495637108	2.6	0.0745511771737346	4.61	2.01	2.71	4.21	2.21	52
0.01	28	55	1.4	0.0779608495637108	2.6	0.0745511771737346	4.51	3.81	1.11	3.11	1.91	28
0.01	28	55	1.4	0.0779608495637108	2.6	0.0745511771737346	2.41	2.91	1.51	3.81	3.51	54
0.01	28	55	1.4	0.0779608495637108	2.6	0.0745511771737346	1.61	4.21	3.91	1.41	2.51	46
0.01	28	55	1.4	0.0779608495637108	2.6	0.0745511771737346	3.11	2.41	1.61	4.11	4.51	58
0	29	39	1.6	0.961856634130129	1.6	0.428166764970506	1.7	3.9	4.3	2.8	1.9	40
0	29	39	1.6	0.961856634130129	1.6	0.428166764970506	3.4	2.2	3.3	3.9	2.1	47
0	29	39	1.6	0.961856634130129	1.6	0.428166764970506	2.4	2.5	2.3	4.1	3.9	43
0	29	39	1.6	0.961856634130129	1.6	0.428166764970506	2.9	3.5	1.1	2.5	1.7	25
0	29	39	1.6	0.961856634130129	1.6	0.428166764970506	4.3	2.2	4.9	2.8	2.5	20
0	29	39	1.6	0.961856634130129	1.6	0.428166764970506	2.3	1.6	6.5	1	3.7	27
-0.18	30	32	3.8	0.0713080861235987	4.5	0.0246749828261399	1.92	2.52	5.02	3.32	4.52	41
-0.18	30	32	3.8	0.0713080861235987	4.5	0.0246749828261399	1.22	4.32	2.22	4.52	4.02	71
-0.18	30	32	3.8	0.0713080861235987	4.5	0.0246749828261399	3.82	3.22	2.92	3.52	4.22	45
-0.18	30	32	3.8	0.0713080861235987	4.5	0.0246749828261399	2.42	4.42	5.52	2.72	4.12	45
0	31	73	3.5	1.44455085842335	4.8	1.66747509758566	2.4	3.5	1.8	3.6	3.3	36
0	31	73	3.5	1.44455085842335	4.8	1.66747509758566	3.1	3.5	3.7	1.8	3.6	67
0	31	73	3.5	1.44455085842335	4.8	1.66747509758566	4.8	2.3	3.4	2.9	2.1	50
0	31	73	3.5	1.44455085842335	4.8	1.66747509758566	3.1	1.8	3.5	2.1	4.6	69
0	31	73	3.5	1.44455085842335	4.8	1.66747509758566	4.1	4	3.3	4.1	1.6	67
0	31	73	3.5	1.44455085842335	4.8	1.66747509758566	4.2	1.4	3.4	4.5	3.2	39
0	31	73	3.5	1.44455085842335	4.8	1.66747509758566	2.1	2.2	3.6	3.6	2	57
0	31	73	3.5	1.44455085842335	4.8	1.66747509758566	2.6	3.7	1.2	1.9	1.3	63
0	31	73	3.5	1.44455085842335	4.8	1.66747509758566	4.5	1.5	2.7	3.8	4.1	67
0	31	73	3.5	1.44455085842335	4.8	1.66747509758566	4.2	2.2	3	4.3	3.4	25
0.02	32	70	4.6	0.451504053079215	3.3	0.736495964773442	3.42	2.72	4.12	2.22	4.02	55
0.02	32	70	4.6	0.451504053079215	3.3	0.736495964773442	2.62	3.32	2.82	2.42	4.12	59
0.02	32	70	4.6	0.451504053079215	3.3	0.736495964773442	3.62	3.92	3.72	1.42	1.82	53
0.02	32	70	4.6	0.451504053079215	3.3	0.736495964773442	2.72	2.82	3.62	2.72	1.22	68
0.02	32	70	4.6	0.451504053079215	3.3	0.736495964773442	2.62	3.02	2.32	4.32	2.32	18
0.02	33	60	3.7	0.0412329219929399	2.3	0.386026568349676	1.32	4.92	3.02	1.62	3.52	28
0.02	33	60	3.7	0.0412329219929399	2.3	0.386026568349676	1.92	2.32	2.62	1.62	4.52	58
0.02	33	60	3.7	0.0412329219929399	2.3	0.386026568349676	4.02	2.62	3.32	2.92	1.82	41
0.02	33	60	3.7	0.0412329219929399	2.3	0.386026568349676	2.32	3.52	3.62	2.52	2.12	54
0.02	33	60	3.7	0.0412329219929399	2.3	0.386026568349676	4.92	1.42	3.42	3.52	4.52	28
0.02	33	60	3.7	0.0412329219929399	2.3	0.386026568349676	3.72	3.02	3.12	4.12	1.12	66
0.02	33	60	3.7	0.0412329219929399	2.3	0.386026568349676	3.12	2.52	2.42	1.72	4.12	21
0.02	33	60	3.7	0.0412329219929399	2.3	0.386026568349676	4.72	3.02	1.52	4.92	2.82	30
0.02	33	60	3.7	0.0412329219929399	2.3	0.386026568349676	1.42	3.02	4.62	3.02	1.32	32
0.02	33	60	3.7	0.0412329219929399	2.3	0.386026568349676	3.92	3.52	3.42	3.02	4.62	59
-0.11	34	65	3.9	0.422496832339625	5	0.265651625278222	1.19	3.09	2.09	0.89	1.79	25
0.05	35	26	3.1	2.05324722154052	1.9	0.118144511046681	4.65	2.35	1.45	3.85	4.35	53
0.05	35	26	3.1	2.05324722154052	1.9	0.118144511046681	2.75	2.55	3.45	3.35	4.95	20
0.05	35	26	3.1	2.05324722154052	1.9	0.118144511046681	3.55	1.95	4.55	3.05	3.75	28
0.14	36	49	3.6	1.13133721341418	3.5	0.134038645368463	4.14	2.74	3.04	3.34	4.64	49
0.14	36	49	3.6	1.13133721341418	3.5	0.134038645368463	3.84	3.74	3.34	2.94	1.54	22
0.14	36	49	3.6	1.13133721341418	3.5	0.134038645368463	2.94	3.04	4.64	3.34	3.54	69
0.14	36	49	3.6	1.13133721341418	3.5	0.134038645368463	1.94	2.94	1.74	3.94	2.14	58
0.14	36	49	3.6	1.13133721341418	3.5	0.134038645368463	3.84	3.14	2.94	3.14	3.04	44
0.14	36	49	3.6	1.13133721341418	3.5	0.134038645368463	4.24	2.74	3.74	3.44	2.24	28
0.14	36	49	3.6	1.13133721341418	3.5	0.134038645368463	2.94	2.64	4.84	3.14	4.84	57
0.14	36	49	3.6	1.13133721341418	3.5	0.134038645368463	3.84	2.74	3.44	3.94	2.74	51
0.05	37	63	4.3	1.46064007092482	1.4	0.221019468561002	1.65	2.35	5.15	3.15	3.15	63
-0.11	38	36	4.1	0.739947510877335	2.9	1.64084616597749	3.79	2.29	1.39	2.49	3.19	61
-0.11	38	36	4.1	0.739947510877335	2.9	1.64084616597749	1.79	1.89	3.69	2.89	3.89	29
-0.11	38	36	4.1	0.739947510877335	2.9	1.64084616597749	2.99	3.79	3.19	2.19	3.09	39
-0.11	38	36	4.1	0.739947510877335	2.9	1.64084616597749	1.69	3.29	3.19	2.09	3.69	47
-0.11	38	36	4.1	0.739947510877335	2.9	1.64084616597749	2.29	2.69	2.69	4.39	2.39	58
-0.11	38	36	4.1	0.739947510877335	2.9	1.64084616597749	3.59	2.79	2.29	3.69	4.49	36
-0.11	38	36	4.1	0.739947510877335	2.9	1.64084616597749	1.69	4.49	2.29	0.59	4.79	36
-0.11	38	36	4.1	0.739947510877335	2.9	1.64084616597749	3.99	2.09	3.69	3.19	3.99	41
-0.11	38	36	4.1	0.739947510877335	2.9	1.64084616597749	2.99	2.19	1.49	2.69	0.89	33
-0.11	38	36	4.1	0.739947510877335	2.9	1.64084616597749	3.29	2.29	3.39	1.89	2.99	52
-0.04	39	41	4.9	1.90910356921748	1.4	0.219050378933476	3.06	3.16	3.66	2.56	1.96	67
-0.04	39	41	4.9	1.90910356921748	1.4	0.219050378933476	1.36	2.86	0.46	2.36	2.06	19
-0.04	39	41	4.9	1.90910356921748	1.4	0.219050378933476	3.16	3.06	2.76	2.46	1.66	35
-0.04	39	41	4.9	1.90910356921748	1.4	0.219050378933476	2.96	2.96	1.76	3.86	1.06	41
-0.04	39	41	4.9	1.90910356921748	1.4	0.219050378933476	2.46	3.36	4.36	2.06	1.36	48
-0.04	39	41	4.9	1.90910356921748	1.4	0.219050378933476	0.56	3.66	3.06	2.36	1.46	68
-0.04	39	41	4.9	1.90910356921748	1.4	0.219050378933476	1.36	3.46	2.46	1.66	1.76	46
-0.04	39	41	4.9	1.90910356921748	1.4	0.219050378933476	2.96	4.26	3.36	3.06	4.26	58
-0.04	39	41	4.9	1.90910356921748	1.4	0.219050378933476	3.26	3.96	4.76	2.66	1.06	51
-0.04	39	41	4.9	1.90910356921748	1.4	0.219050378933476	3.16	3.26	2.46	1.86	2.46	29
0.03	40	37	2.8	1.4438931609718	1.6	0.168065383884658	1.63	2.83	4.43	3.23	3.83	41
0.03	40	37	2.8	1.4438931609718	1.6	0.168065383884658	1.93	4.23	4.03	1.93	2.13	30
0.03	40	37	2.8	1.4438931609718	1.6	0.168065383884658	2.43	4.23	2.73	0.63	2.23	35
0.03	40	37	2.8	1.4438931609718	1.6	0.168065383884658	3.63	3.43	2.63	1.93	2.73	31
0.03	40	37	2.8	1.4438931609718	1.6	0.168065383884658	0.93	4.93	4.53	2.53	2.53	18
0.03	40	37	2.8	1.4438931609718	1.6	0.168065383884658	4.23	2.33	3.23	4.13	4.63	30
0.03	40	37	2.8	1.4438931609718	1.6	0.168065383884658	2.53	4.23	4.03	1.13	3.13	70
0.03	40	37	2.8	1.4438931609718	1.6	0.168065383884658	3.33	3.03	2.83	1.93	3.43	41
0.03	40	37	2.8	1.4438931609718	1.6	0.168065383884658	1.83	2.53	4.13	4.33	3.03	70
0.03	40	37	2.8	1.4438931609718	1.6	0.168065383884658	2.23	4.03	2.33	2.43	3.03	32
-0.06	41	32	2.2	0.701784335374711	2.1	1.16838387306909	2.44	3.84	3.34	1.74	1.54	52
-0.06	41	32	2.2	0.701784335374711	2.1	1.16838387306909	4.04	2.94	3.24	2.14	1.64	40
-0.06	41	32	2.2	0.701784335374711	2.1	1.16838387306909	4.04	2.34	2.54	3.34	2.84	38
-0.06	41	32	2.2	0.701784335374711	2.1	1.16838387306909	4.64	2.24	1.64	4.84	2.54	52
-0.06	41	32	2.2	0.701784335374711	2.1	1.16838387306909	1.74	2.24	3.34	1.34	4.14	70
-0.06	41	32	2.2	0.701784335374711	2.1	1.16838387306909	5.34	4.14	0.74	3.94	4.04	44
-0.06	41	32	2.2	0.701784335374711	2.1	1.16838387306909	2.04	3.04	1.44	3.74	2.54	52
-0.22	42	46	2.6	0.262197489402468	3.3	1.05418102337692	2.58	3.08	3.18	2.68	1.68	60
-0.22	42	46	2.6	0.262197489402468	3.3	1.05418102337692	5.18	1.58	2.68	5.48	4.38	19
-0.22	42	46	2.6	0.262197489402468	3.3	1.05418102337692	3.28	3.58	2.18	1.78	2.68	57
-0.22	42	46	2.6	0.262197489402468	3.3	1.05418102337692	1.88	2.78	3.38	2.68	2.98	68
-0.22	42	46	2.6	0.262197489402468	3.3	1.05418102337692	1.98	1.78	1.68	3.48	4.68	42
-0.22	42	46	2.6	0.262197489402468	3.3	1.05418102337692	2.68	3.18	1.08	3.88	4.68	56
-0.22	42	46	2.6	0.262197489402468	3.3	1.05418102337692	3.88	4.08	2.68	2.88	3.48	62
